0,4442,5499,1791,22,3930,3442,6582,703,3229,1695
1,1850,4335,1180,5857,4832,7688,1791,427,4712,3930
2,2951,7523,4760,6809,475,1791,5237,22,6888,3926
3,476,1850,4390,4335,942,7604,2239,1547,7194,5072
4,5499,1791,7188,608,22,2053,3442,4063,366,3229
5,1791,3442,1180,3930,22,5907,105,5499,4335,1850
6,5499,4442,22,608,1695,703,3229,1791,254,4457
7,7177,4430,4324,5857,7523,3489,5179,105,1359,8295
8,1359,5237,1180,3489,7688,6888,7070,2476,6649,1950
9,4760,3474,1695,3489,4324,703,4712,3229,4444,6649
10,1695,1791,4442,4280,3229,5499,4760,703,7523,6484
11,3229,5499,4442,476,1695,1547,1791,1850,2152,4457
12,4442,703,1695,7327,254,7177,7288,528,1033,5499
13,4760,3474,6809,2951,6888,1695,475,4996,1458,4712
14,5499,1791,3442,22,4442,3229,608,7188,703,2053
15,1850,4712,427,105,4335,22,7337,5857,7626,3930
16,1180,7688,5499,1791,5857,4442,3442,3229,1359,7390
17,1180,1359,5179,7688,2476,5857,1950,3293,3489,1636
18,2476,427,3442,1791,1850,105,7188,4335,1180,8540
19,1180,7070,6566,7688,1996,2939,3138,2476,3229,942
20,1180,3442,2476,5499,1791,3229,3293,2939,6037,7070
21,1695,1458,4442,7188,3229,4760,1306,427,4996,4712
22,5069,8325,8158,452,8120,144,8322,8188,1289,21
23,1791,1850,4335,8227,1180,5499,1909,3229,22,2244
24,1791,8510,8227,4335,1180,7044,22,4457,1850,3930
25,1695,6685,4442,3038,1791,4390,4280,4335,5237,3229
26,5499,4063,1791,3442,22,608,2053,6582,3229,4442
27,1850,1180,3038,3974,4335,476,6108,6227,3229,942
28,1695,1791,4086,366,4028,4760,2357,5499,694,5237
29,694,7523,5179,8295,1458,6809,4996,6888,5137,2951
30,1695,3038,4280,5499,4442,6773,6484,6685,3229,4086
31,703,1695,7177,4442,3474,5499,254,6649,2808,22
32,5499,22,1695,4442,4760,3229,3474,3442,3038,703
33,5069,8158,1237,8325,8120,452,8125,8322,8188,6838
34,1695,4442,703,3229,5499,4457,1547,1791,8135,4601
35,1791,1695,4280,8510,3038,2155,6773,5499,3229,6685
36,1359,1180,867,1950,7688,1996,5179,2239,1033,5857
37,7044,3527,4335,8227,8510,1791,7605,1509,39,2465
38,1791,5499,22,8510,3930,1909,8227,4280,693,608
39,3229,5499,1180,4442,1695,2476,3442,1791,2939,4601
40,22,4712,4760,5499,4442,4996,3442,3930,6582,7541
41,1180,4335,4832,1791,8227,1850,2476,3314,3293,4280
42,6649,6888,1791,5499,5237,4063,3229,4086,2353,4442
43,5499,4442,1695,3474,703,3229,7143,2353,22,4760
44,4760,22,5499,1695,3442,3474,703,4996,3229,4442
45,7177,5237,1791,3442,4324,3930,2808,703,3489,7523
46,2239,1180,157,942,2152,4457,1547,7688,1359,7083
47,5499,1791,4086,703,4063,4442,6649,7288,4525,6978
48,4442,1791,5499,6484,1695,4280,7288,3930,3442,703
49,4457,1033,1791,6649,5450,5499,3229,2747,608,2152
50,5499,22,4442,1695,3442,3229,3474,4760,3454,703
51,7604,3926,1695,2239,1359,7523,4324,5237,3489,703
52,1791,1695,4280,3930,703,8510,7523,4442,2155,254
53,1791,22,5499,8510,3930,608,4280,3442,693,3108
54,1138,6048,1038,5147,1478,1818,7218,6125,5217,1660
55,2239,4601,2747,1850,4335,4324,1791,3930,1180,1033
56,3038,5590,2278,4801,2591,3268,5881,7688,7156,3939
57,22,4760,1909,7523,3930,6100,1791,5499,2951,475
58,1850,703,1695,22,4442,3229,4335,5907,5499,476
59,1791,6649,5237,475,5499,1695,4760,2152,3229,1835
60,7188,2053,3442,1791,22,3927,4028,366,7177,4996
61,1791,8510,7188,5450,4760,2355,5237,1695,22,4280
62,2353,4442,7688,1695,5768,284,3797,2680,6888,7271
63,4442,5499,703,1695,7626,22,1458,3229,1306,3474
64,1791,22,8227,8510,5499,693,3930,1909,608,4832
65,4442,7626,6711,7327,2053,7288,5499,528,1695,703
66,1791,5499,4442,5790,6582,3930,693,4280,608,4596
67,1695,1547,703,3229,4457,4442,8135,4324,5499,4601
68,1791,5450,3930,4533,2747,1033,4301,7523,1580,3926
69,5499,1850,22,1909,2244,4760,4592,1525,3442,4390
