0,8405,8300,8426,8411,8150,8489,8343,7996,8027,8294
1,8334,8147,5331,8276,3558,6561,7844,8045,7778,8420
2,8405,8243,8331,8330,8213,8188,8294,8319,8238,8318
3,5331,6314,8404,1990,5725,8302,7083,7330,8299,53
4,8215,8485,8396,8073,8452,2314,8379,228,3076,8378
5,8405,8044,8292,8349,8215,7976,8322,8188,8318,8269
6,8276,8334,8325,8426,6801,8530,1990,8291,8397,6561
7,8330,8245,8418,8302,5331,6314,8158,8188,7330,8238
8,7850,7844,194,8333,56,7775,8225,7852,8190,106
9,8215,8265,7762,8073,1621,8411,8418,99,8150,8399
10,8405,8330,8390,8269,8322,8318,8213,8188,8238,8411
11,8322,7976,8125,4263,8312,3956,7778,8133,6008,8473
12,8409,8165,2392,8299,8230,5331,6754,246,625,8200
13,8334,8147,8349,5331,3558,1047,1990,6561,7844,8480
14,8530,8532,8312,8409,8203,5331,1990,6951,7837,7657
15,8216,8445,804,131,7844,8400,56,1990,8215,5041
16,8073,8485,8215,8399,8248,8369,8397,8349,4508,2860
17,8120,8165,8200,8158,8481,7474,8289,5550,7847,8399
18,8216,8076,8205,8400,8445,8331,8200,7418,7661,7011
19,8147,8410,8188,5550,8195,8364,401,8276,8177,8330
20,8302,7512,8270,246,3970,8238,8165,7474,8120,1089
21,8179,8312,1361,8409,8322,8173,8299,7976,8151,7582
22,8147,8245,8410,8418,8411,8158,7711,8330,8237,3482
23,8216,8076,8092,8165,8200,7582,8400,8334,5331,8168
24,8216,5331,8238,5550,7083,7330,5041,1990,131,4674
25,8404,8364,8230,5544,8266,3970,6943,7711,7825,7474
26,8147,8349,8044,8334,8211,8276,8215,8194,7039,8188
27,8302,8147,8330,8334,7922,5331,8473,8276,8007,6314
28,8168,8230,8399,8073,7895,8165,8396,8485,8372,8302
29,8330,8195,8390,8183,8418,8405,8238,7011,7704,8319
30,8322,8256,8418,8330,8057,152,8151,8172,8426,131
31,8276,8334,8420,8216,8442,8228,586,5331,8243,8045
32,8397,8325,8342,8276,8418,8237,8410,3806,8242,7931
33,8230,8215,8445,8333,8073,8372,8396,8211,8397,8266
34,8409,8312,5331,1990,101,1827,8378,114,2392,8056
35,7922,5550,8302,8158,322,5331,8188,8270,8165,6314
36,8409,8404,4633,1541,8245,8442,7418,8230,8285,5331
37,8276,8073,8215,8342,8204,8397,8396,8364,8334,8211
38,7844,8147,8190,8238,8256,8330,8210,194,8225,465
39,8120,8147,8158,8242,8330,7512,7844,7796,8481,8268
40,8302,8165,7922,246,8120,8057,8270,8293,625,7093
41,8334,8188,5550,322,8367,8238,8256,8322,8330,1870
42,8411,8404,8390,5331,4637,5064,7330,1667,1541,6314
43,8312,8418,7093,8399,8270,131,1990,8179,8168,7848
44,8257,8409,8179,8216,8381,8389,56,8215,8001,8384
45,8334,8188,8349,8200,7976,7844,8207,8211,7607,8322
46,8147,8334,8349,8061,5331,3558,8532,6561,8562,7922
47,8215,8404,8349,7825,5544,7844,8207,8485,11,7500
48,8276,8073,8334,8342,8147,8397,8211,8044,8215,8325
49,8399,8215,8485,8200,8312,7882,7895,8445,8289,1320
50,8147,8404,8237,194,7844,3806,8177,7847,8266,7850
