0,2538,6120,2120,107,3339,6767,3484,3430,4000,3089
1,6541,1127,5292,2483,3430,2121,3484,3436,7144,6031
2,3430,1127,3484,1269,4488,5457,3565,916,1303,737
3,3430,1127,2121,5292,3436,4254,3484,2090,2483,7397
4,3430,1127,3484,2483,2090,7144,1420,2538,2121,5292
5,3436,1534,4254,6120,1127,1957,2538,1078,3484,2959
6,2538,6120,3484,3430,8165,7144,3436,2483,4254,735
7,3430,7040,3133,5174,7930,3177,5837,3556,1254,4665
8,857,7729,2538,2047,4254,1081,3436,7144,2959,2825
9,5662,3519,2616,3666,4946,5892,1990,4254,3133,1413
10,6541,4140,3133,5292,2483,1127,5457,913,2183,3430
11,2483,7144,2538,4140,6541,3484,5292,2313,6120,2432
12,2477,3133,3834,2843,1534,5305,735,6601,887,4978
13,4140,3484,6031,2538,40,5292,1224,2313,5457,2483
14,1990,3133,4579,1406,2477,4254,4632,6666,6663,1413
15,3430,1652,735,6541,6120,885,7208,4241,2930,4488
16,4140,6120,2538,1224,2313,913,3484,7546,3493,3446
17,2538,3484,4254,3215,2959,1413,3430,1307,1316,2047
18,3133,4632,6331,1406,6675,913,7430,1609,4241,2477
19,3136,5598,1393,2244,6816,334,5293,3177,1413,3641
20,3484,3430,1413,2538,5292,40,2183,4254,2090,1307
21,1388,4757,4241,913,1169,5309,6596,1640,6541,6638
22,3436,5097,6541,4241,3896,2538,7144,1475,3133,6675
23,916,3430,6120,3429,735,1539,5457,2959,3484,2843
24,1127,3430,3484,6120,2538,2483,1420,3436,2090,5292
25,6120,2538,735,6601,2959,1076,2477,1534,7144,3436
26,3666,4128,7395,3629,1990,3425,5839,6363,4594,3798
27,2183,5292,3430,6541,3436,6120,1169,3484,40,5457
28,1127,3484,3430,6120,1420,7397,2538,2090,1413,2483
29,2342,5549,2183,6669,5111,3177,5457,40,3430,5728
30,4140,6541,6031,7144,6120,2538,913,3430,3484,2182
31,7144,5499,6541,2483,3436,7257,2121,5851,5097,6299
32,2538,4254,3484,6120,1307,2146,3436,1316,1413,3734
33,52,7695,8015,6104,2096,6324,957,7028,4666,1681
34,1965,2538,4918,3673,2466,5760,3430,3484,2987,3215
35,7144,2473,2483,5499,3629,1127,6541,6601,6120,7930
36,2538,3430,3484,5292,6541,6120,5760,2483,4884,7144
37,268,8517,4632,8473,2511,8438,7031,7739,4530,1059
38,4349,2065,3026,449,3550,323,8037,5893,207,367
39,7183,1413,3484,3673,7364,3430,3929,3219,2342,6249
40,3430,1127,5292,3484,2483,2090,6541,1420,6120,7144
41,3484,2538,3430,1127,6120,4254,2483,735,5292,7144
42,2538,6120,3484,7144,4254,3368,2432,2483,2120,3436
43,5292,2538,3484,2120,3430,2183,6120,2090,6541,1169
44,7144,2538,2483,6541,6120,3436,4140,2432,3484,2313
45,2538,2959,3133,3484,2843,735,1990,3430,4579,3436
46,3798,1536,5383,4841,1020,1393,2090,7179,6816,1420
47,2538,3493,1224,3484,2959,4538,7546,40,5760,7930
48,3215,4254,2538,3834,3136,3430,1965,5469,3339,3484
49,6120,2538,2120,1029,1420,3484,735,2398,4140,913
50,3430,3484,2244,1413,2538,3488,2044,7179,4665,5293
51,7144,1127,1420,2483,2090,5383,4140,1990,1201,3629
52,7144,6541,2483,1127,4140,6120,3484,6031,2538,913
53,1609,4760,2398,1845,596,2182,5037,5396,3091,882
54,7144,2483,6031,3703,6541,1509,4140,4632,1484,1127
55,6077,4568,6105,3493,4952,5198,4900,1029,301,2138
56,4703,3493,7548,4590,1965,2546,1866,2538,6694,7733
57,3430,2090,1127,5292,1413,2121,4446,1420,3484,4254
58,3430,3484,2538,4254,5292,1413,3673,2959,4884,3215
59,6120,2538,913,6541,4140,3436,1169,4241,3484,2398
60,7144,4014,3133,6675,2538,7189,2483,1484,2432,2121
61,3896,3537,4241,6885,3812,4632,1078,3133,6136,3436
62,6120,2538,3484,3430,735,4140,2959,7144,3429,6541
