0,693,1835,3727,1802,3149,3757,1242,2042,1570,301
1,3062,1063,2560,3066,1949,26,3811,1894,1926,2867
2,117,584,703,3825,3671,2604,2334,1888,1488,2069
3,3082,1805,13,2205,2580,2134,351,3800,2028,2565
4,726,3178,3794,3104,3430,1797,2076,3890,1026,1625
5,3066,713,454,413,3663,2756,564,2560,444,3149
6,2805,669,970,424,3349,41,2372,1611,3178,2968
7,1063,3062,3505,1894,726,265,2205,2560,741,168
8,413,1930,3212,3477,3563,3753,1177,1020,2042,497
9,2177,2231,2927,3053,1362,726,939,765,1753,215
10,3257,2835,1398,3176,3724,1605,1131,3505,3129,2524
11,3364,1784,3184,913,2839,3325,972,3543,839,2939
12,1184,2236,294,88,3400,3825,413,2530,2137,2246
13,2286,3451,1188,2612,2888,2168,3477,2181,504,1784
14,3514,2835,2633,489,3885,2456,40,726,184,2620
15,1398,3505,3257,3699,3104,276,734,3061,3840,1375
16,2524,3916,2612,2372,1289,56,3082,1921,54,2994
17,726,1768,294,492,1045,3793,3890,406,3694,3331
18,3618,3746,1797,3430,3564,605,2881,1170,1020,2343
19,3835,3178,332,504,2642,1933,3324,2534,1963,3746
20,3053,2906,318,3132,3202,2926,1784,2939,2869,3719
21,301,2771,2026,1410,1502,2580,458,1472,3349,3006
22,1757,2646,3793,3066,2977,413,2770,726,3920,1288
23,3514,2177,3836,2231,2329,3363,2056,3563,928,646
24,2524,3746,2343,2835,435,3885,3564,2466,2881,3805
25,726,492,3331,636,294,406,3890,3805,3490,3629
26,2177,1659,1403,2606,1626,3031,2638,2230,383,280
27,2030,2103,2074,812,1098,435,3918,1081,2939,3075
28,1289,693,906,2826,1835,1599,3149,2487,2845,2083
29,3618,458,3773,3794,879,3637,3430,3152,3172,3324
30,3053,2906,2926,2835,2869,2538,3132,3129,1050,3885
31,1590,3857,2593,2020,1193,3045,3593,2685,3265,2381
32,3004,920,3082,3514,1909,3248,2317,3567,2279,1346
33,226,3354,2231,2435,1926,1949,2235,3248,3066,2867
34,1020,2407,1599,2787,3324,1289,3247,1147,3835,372
35,812,726,693,2083,2898,3734,2687,1412,804,288
36,1188,3364,1784,3403,3461,2286,2068,2740,990,504
37,3593,1659,646,2274,3753,2286,990,2158,2839,2106
38,2083,2687,687,288,693,3734,189,1796,2474,2898
39,2205,1361,2939,798,2109,2096,536,3633,3248,180
40,362,2593,2260,3299,605,3857,1424,2720,1797,2211
41,2898,809,1797,3483,3593,2554,2379,3857,3341,1502
42,301,3925,1353,1045,3010,3514,3533,3065,817,85
43,3178,662,2985,2286,3205,1465,1933,3247,3746,332
44,192,3935,1712,3149,3216,713,1625,2447,444,372
45,2068,301,3512,192,860,817,1013,3678,3663,3513
46,2068,3663,3811,3403,3678,602,424,1266,3108,2286
47,1802,2231,3890,726,1599,2505,383,1238,2901,3044
48,1659,2158,3633,1622,2939,2177,306,3500,481,3900
49,3363,3836,2231,662,3178,3152,1625,3593,3794,3066
50,2096,2113,2524,3045,916,2317,1184,489,1698,2713
51,413,2356,3193,2179,457,521,1177,2030,3477,3933
52,726,1921,3800,3633,294,3285,2898,3890,2632,1450
53,1599,2407,2168,3835,2436,1020,3724,3324,2361,3247
54,677,2068,3811,2106,2283,180,3126,602,2839,1244
55,2612,2360,1261,1647,426,970,3031,2258,2172,906
56,301,1045,2035,3094,3550,2898,3149,189,850,169
57,726,3149,2580,301,2898,3890,192,383,687,189
58,726,3890,662,1188,793,1700,990,1802,916,1930
59,301,2580,3295,3533,2068,1701,2172,1361,1938,1896
60,3341,503,2384,1031,3483,847,2152,2230,2360,812
61,3663,1888,3708,1611,365,3894,2518,1926,1365,3870
62,3477,3446,2668,2091,2756,1973,3478,8,1033,2888
63,3178,3427,3758,2612,276,2030,2146,2787,2881,2534
64,2867,3248,2638,928,2176,1346,3066,3354,2231,226
65,2050,3504,2951,1534,2884,3453,3671,693,935,2725
66,1939,1170,935,1757,3176,362,719,482,2343,3823
67,1862,3053,939,1378,3794,1026,3593,759,2682,2928
68,1347,3062,2109,2175,3505,3918,1836,741,3449,719
69,2977,3593,478,3152,3066,444,3430,1894,2398,2985
70,3663,2888,43,2586,3477,3446,760,3506,805,192
71,2554,2137,3248,3113,3806,2659,3066,3354,2177,1587
72,1757,1498,841,3920,3129,1939,2765,828,2076,1162
73,2685,2172,2372,2593,3451,2969,2519,3176,2708,80
74,693,3563,2951,1403,2083,1534,2884,2050,3007,3504
75,3514,3537,3082,2082,1784,3223,2887,634,1184,2654
76,2158,3403,3593,2032,3446,3045,3638,1590,841,2604
77,3514,1193,232,2620,532,2581,458,2434,1622,65
78,301,2026,2771,726,3920,1410,3104,828,3890,669
79,320,2593,847,503,3794,1026,2076,1797,3740,915
80,3045,2939,3053,2096,2747,2928,359,2811,2076,498
81,413,1286,2966,1888,1659,3870,3403,3446,3753,3638
82,503,3053,2384,726,2134,458,1223,2037,956,904
83,2474,406,288,2773,636,3773,2478,3490,2263,1191
84,301,3533,667,3663,1701,3633,1888,1190,7,1361
85,192,3216,3935,3474,3152,3836,1712,194,3286,2436
86,2628,1784,2109,3493,2279,3248,3663,3840,3549,3907
87,3430,1797,3618,2348,1316,1757,3129,2881,276,1020
88,3753,1188,1177,3477,1869,2286,3067,413,690,3504
89,2068,3857,602,180,1450,2074,860,1343,1079,1372
90,1198,3806,3699,1646,830,2384,3356,3788,1796,2408
91,3176,2893,1599,1020,2612,2787,1802,1042,2383,605
92,492,3490,406,1302,2560,2926,307,1247,2835,3595
93,1331,3723,687,3800,2632,1921,3075,1647,2074,3184
94,1188,3825,117,2069,3820,3593,2971,1881,584,3364
95,726,1805,3082,939,1599,1802,3114,3028,351,2046
96,3811,3593,1625,677,3430,2106,424,2977,1590,2251
97,3935,3753,1625,444,1589,3093,2106,413,3066,521
98,850,758,2646,3446,1939,301,413,1082,3933,362
99,2074,2205,1361,3075,2103,3184,1343,2939,1938,2249
100,3132,168,1280,1894,3930,12,1712,1063,574,3062
101,2708,3250,3477,2286,1347,2787,3062,2168,2888,3257
102,605,1289,1170,906,3671,2334,2845,2050,117,1325
103,3152,3794,3430,1625,1316,1797,662,3189,3836,372
104,424,78,2484,2805,1712,1625,192,3811,1912,1441
105,3794,939,3364,3593,765,2177,267,2819,3363,1599
106,3593,3403,2158,3364,990,1193,424,972,1118,3309
107,3349,2231,56,2317,3082,2176,939,1909,3044,3835
108,3403,2158,3593,1590,2977,2251,298,2905,3446,1481
109,1343,3857,3272,2074,180,677,2169,2068,3926,1079
110,3104,1413,1170,173,1398,1968,3564,724,170,2927
111,3477,1343,2821,3075,3548,112,2839,2168,2031,361
112,1894,2977,2560,1659,1302,1515,3811,2158,521,2756
113,275,3925,1570,693,2687,1639,247,301,3734,3533
114,765,2384,946,3743,2037,2580,567,1502,1198,503
115,3430,1625,3593,3753,2977,1441,2251,3690,3818,444
116,2977,3811,2435,841,3403,726,424,1926,3920,851
117,3663,3890,1496,1534,726,383,1659,521,3017,2653
118,3053,2530,2835,1026,987,2096,2840,351,2713,3103
119,3811,3403,521,2286,3446,990,690,3250,2888,1926
120,677,3753,1534,661,521,413,2065,3500,2787,3093
121,2436,3152,3836,2056,3514,765,153,3772,646,2262
122,3663,301,726,3890,713,2447,1238,2026,3149,1502
123,3364,1188,2177,3593,1362,3461,2286,602,990,424
124,1926,365,2231,226,187,1949,23,851,2987,895
125,365,2987,719,1020,3564,3104,1166,3746,3366,3618
126,3178,3104,2805,3505,970,378,3767,3349,2231,424
127,2835,1398,724,307,3725,3724,3257,2687,1207,987
128,1441,3430,2708,1844,2787,1625,2072,3087,812,372
129,2529,2407,3563,2082,1835,1020,2042,1608,693,56
130,2612,3451,2787,426,2372,3916,1331,1983,117,3508
