0,956,2397,1466,1034,3233,1257,592,870,1822,3852
1,1034,526,317,916,3511,2564,555,1233,1466,2397
2,870,25,248,3029,2466,2942,3678,1466,719,1233
3,3029,3736,749,911,857,1249,669,921,1938,1233
4,1733,2329,669,719,1174,2511,3082,3821,3738,333
5,1034,870,2397,1924,3783,1466,3187,3142,2511,2564
6,1197,3065,1035,1233,2493,1131,1271,3091,1511,674
7,1257,259,720,1074,1822,1504,1197,2493,870,3368
8,1257,317,857,555,2493,259,1249,1197,2323,906
9,1074,1131,1084,170,2979,22,720,1034,1811,496
10,2623,2942,2323,287,1174,3538,555,317,1242,49
11,1257,1197,2493,1213,857,259,1199,1220,1822,3946
12,259,1213,1197,1249,1199,526,2397,3378,1257,1084
13,248,3029,2466,1242,598,1233,3788,1249,3445,759
14,1466,3368,317,109,870,2323,526,555,1257,2397
15,1034,906,71,1131,3091,530,956,1645,1921,1074
16,719,1074,1822,870,674,2979,2511,1131,720,648
17,669,719,259,2323,3611,1242,248,2942,906,195
18,870,555,448,674,1466,3678,1822,351,3368,719
19,259,1197,1195,1135,674,719,393,2493,2623,720
20,1242,2695,1965,674,962,3069,582,3517,719,940
21,1822,870,1174,1231,1074,2329,720,2511,2651,906
22,1035,2493,1197,588,1822,1213,674,2979,1199,1074
23,870,1822,2397,2511,2493,1074,1938,3233,719,3091
24,674,3065,1197,1233,2300,3517,2466,259,248,448
25,870,1822,1623,1466,2773,3101,3329,3511,1402,1892
26,3029,3736,669,857,1938,1220,749,1249,598,2329
27,1074,669,719,1131,1924,1899,3738,870,2681,2695
28,1257,1942,3368,2397,1996,1466,592,3846,2783,956
29,259,1195,1209,1084,248,1197,3378,3611,1511,717
30,259,1197,1195,1233,2493,1034,1249,1209,3065,2397
31,1131,870,1892,1899,3082,3821,2681,1822,1924,3858
32,1084,1811,3101,1511,1257,3378,1822,2846,3233,1996
33,317,2323,555,526,259,2761,1197,35,3611,109
34,2511,3821,2681,749,309,2931,1899,1131,333,648
35,1822,870,1131,555,317,1466,3091,56,3233,2761
36,1034,916,1924,533,1921,906,3091,530,1961,2695
37,555,3029,526,317,870,3187,719,1233,1466,2942
38,719,669,3029,1242,2623,749,1899,25,2329,1174
39,1131,749,2681,3075,3091,2493,930,1924,1084,648
40,496,25,1131,719,2695,3091,1924,1034,669,533
41,1074,259,1197,720,674,1511,2493,1195,940,1822
42,870,3082,555,719,1131,1074,1822,2979,526,3091
43,719,669,25,3029,259,1233,526,3611,1924,1223
44,3075,1131,1034,3091,1924,1084,1961,2564,530,1074
45,1482,3326,3803,2651,3660,3695,2779,1981,1528,406
46,669,3029,1899,1131,3091,719,3082,3736,2695,749
47,1197,1249,870,317,259,555,526,719,2493,1233
48,1822,870,3233,1131,1811,1257,1074,956,1107,3378
49,1084,870,3378,1811,1822,1257,1034,1074,526,956
