0,99,428,521,134,515,511,49,660,662,58
1,97,189,165,210,113,356,168,510,63,99
2,249,357,239,200,100,346,67,431,41,84
3,312,275,314,457,301,18,1504,296,734,128
4,326,301,174,183,127,663,750,90,639,651
5,212,510,614,602,473,1141,177,653,660,178
6,1649,1328,357,237,345,339,581,346,270,179
7,312,520,63,126,97,210,196,662,257,1570
8,1504,1328,126,142,13,287,49,1562,343,1649
9,1328,1504,1649,317,126,1562,168,482,1372,190
10,285,1328,343,346,318,739,13,19,1504,581
11,1328,300,63,271,315,734,314,21,312,305
12,897,19,49,510,18,105,918,180,1020,429
13,431,298,357,895,84,174,205,639,1649,249
14,14,897,675,513,125,734,282,420,18,899
15,1328,315,1372,356,1129,150,300,1562,135,168
16,49,301,11,55,171,180,172,204,474,113
17,339,55,343,267,245,268,1129,13,317,169
18,428,1328,515,1372,511,610,134,434,186,649
19,257,219,353,689,739,1159,125,364,747,254
20,184,692,204,749,126,22,178,135,179,431
21,115,305,1372,901,55,44,651,314,462,113
22,49,245,708,1328,268,918,302,9,257,174
23,197,55,268,1328,271,1129,514,515,356,1372
24,1328,49,420,1372,1021,305,962,935,301,515
25,49,177,126,301,97,63,88,602,210,1504
26,1328,1504,1649,1562,312,346,317,194,1560,131
27,275,301,189,1372,345,99,6,134,1328,168
28,1504,13,1328,55,284,1021,511,126,1372,285
29,1328,428,8,1562,514,696,316,317,422,1504
30,918,168,126,188,88,113,133,249,1021,1504
31,126,155,55,1504,149,186,49,175,267,517
32,1328,1649,312,1504,346,1560,1509,1372,1562,1570
33,58,873,284,696,59,627,1021,511,318,310
34,1328,299,293,312,1509,287,142,1011,1504,537
35,1328,300,1649,330,346,290,1615,567,142,844
36,287,1372,149,1328,55,345,168,143,1509,1662
37,842,844,302,300,1059,968,903,285,346,581
38,457,1509,275,740,918,18,49,1372,895,248
39,186,681,897,267,291,47,55,662,520,149
40,49,1328,1504,168,473,407,237,11,113,512
41,1328,193,747,173,704,606,21,49,327,171
42,1328,271,21,63,514,97,317,312,495,356
43,194,49,1328,747,173,120,309,6,172,0
44,99,1504,312,47,1328,285,13,346,1649,128
45,245,257,267,517,420,675,271,284,125,1129
46,314,339,1129,315,1328,55,901,749,317,1372
47,454,1328,407,606,1011,167,637,610,356,944
48,339,275,261,92,771,178,59,480,343,220
49,288,874,249,155,323,126,664,55,66,740
50,1328,95,49,204,11,194,180,173,171,21
51,1328,13,343,1372,1504,271,935,962,8,317
52,515,47,63,186,169,696,196,156,428,886
53,55,267,149,323,681,520,245,332,1570,662
54,320,268,525,272,177,198,204,181,640,653
55,194,1328,249,49,180,171,327,173,67,257
