0,180,267,516,1519,301,771,510,1133,173,653
1,173,660,510,267,301,650,317,44,515,126
2,462,248,317,612,54,356,126,7,970,99
3,267,325,1566,653,611,126,44,503,210,358
4,522,747,708,180,100,173,174,462,60,61
5,99,510,660,653,60,356,126,1519,481,708
6,100,510,1234,515,356,132,127,1038,503,522
7,99,660,267,510,650,466,173,210,442,180
8,126,200,1519,173,481,503,1133,692,894,49
9,317,132,356,126,481,1234,7,510,1038,176
10,142,317,612,948,205,132,1566,1519,44,846
11,1566,515,317,60,267,466,650,240,965,846
12,1117,180,740,660,176,301,728,623,203,747
13,61,708,99,301,174,316,419,1109,515,750
14,325,954,515,240,317,60,510,731,43,650
15,126,173,233,356,176,317,692,337,1038,503
16,180,317,200,424,7,126,462,958,356,150
17,132,317,99,1566,936,527,7,44,520,301
18,708,356,612,1061,522,59,317,60,462,7
19,205,132,27,471,750,726,748,1166,747,1117
20,267,176,653,126,481,660,210,200,332,59
21,173,180,522,1485,3,210,200,356,469,176
22,99,708,7,317,515,132,174,510,650,424
23,100,356,60,1566,317,462,510,99,515,126
24,180,238,173,317,1566,27,612,301,515,613
25,267,99,126,301,317,650,510,660,180,173
26,99,317,332,527,316,210,708,126,325,466
27,301,180,173,740,126,332,270,99,615,176
28,1038,1566,267,317,126,653,1519,1234,424,510
29,356,126,317,173,100,99,332,1566,522,650
30,200,653,59,522,1519,1566,503,1234,126,174
31,301,173,613,180,332,44,1566,522,126,24
32,267,173,325,233,126,301,240,332,660,469
33,515,60,325,301,954,510,126,44,613,8
34,337,100,254,317,264,40,936,750,7,1038
35,100,522,317,356,173,254,7,1234,515,1485
36,254,469,100,301,180,1566,173,515,127,248
37,240,267,748,467,681,719,1566,872,451,142
38,176,1018,740,270,301,233,267,173,226,653
39,462,99,325,728,1109,100,267,1166,708,60
40,708,515,301,510,174,522,317,127,99,316
41,173,180,264,229,132,27,317,469,142,650
42,173,356,317,522,894,613,27,254,210,1100
43,100,462,7,99,708,317,180,747,356,173
44,132,317,481,356,7,99,1519,173,527,442
45,515,60,510,356,846,1100,317,613,1061,301
46,301,99,846,462,60,510,317,515,516,708
47,99,100,332,615,126,1134,210,325,356,337
48,516,59,653,643,510,846,1519,1234,612,60
49,546,894,1007,24,267,771,301,516,740,44
50,180,173,264,650,356,238,317,510,27,210
51,317,99,462,708,650,510,301,44,527,356
52,99,126,317,332,233,173,301,650,520,660
53,332,615,267,301,520,180,613,99,325,747
54,173,267,176,332,681,126,660,650,233,210
55,332,180,173,301,238,27,317,1018,264,61
56,267,180,301,99,126,520,936,173,650,510
57,59,356,752,958,510,424,267,516,1566,66
58,99,301,356,126,332,248,462,510,613,1061
59,708,1566,515,317,301,132,510,99,747,7
60,240,27,650,673,719,466,317,132,748,527
61,99,317,7,316,424,582,419,466,726,650
62,301,126,44,462,99,356,317,516,708,174
63,200,173,356,510,126,612,1519,180,970,522
64,1566,728,173,325,100,132,60,317,650,180
65,180,301,332,173,613,126,233,176,894,267
66,301,1566,462,180,613,248,728,747,332,520
67,317,356,142,126,24,150,99,1485,1519,516
68,99,126,317,267,356,24,173,1519,44,180
69,173,1234,240,653,317,510,1566,126,1038,1485
70,100,52,356,708,462,522,7,747,1061,99
71,332,466,254,681,752,1566,880,59,317,316
72,510,643,356,516,60,653,846,515,970,954
73,356,317,126,332,510,210,301,613,522,99
74,180,454,89,750,173,301,99,44,462,708
75,200,126,653,503,356,267,1519,510,59,516
76,1018,846,424,267,726,653,176,127,708,1485
77,325,356,60,510,1100,126,728,503,611,1566
78,708,59,726,112,424,44,846,508,954,1566
79,356,317,522,126,510,254,515,99,1100,1234
80,7,317,958,356,59,424,846,708,726,527
81,7,317,132,356,173,527,650,210,708,522
82,142,317,27,264,650,173,467,132,965,238
83,317,708,527,462,173,965,7,180,612,650
84,356,510,317,1519,173,522,1100,60,708,126
85,44,515,419,1566,316,301,954,112,948,846
86,132,317,173,142,1234,27,7,337,264,229
87,99,325,132,527,316,880,1134,100,210,660
88,254,954,126,173,100,1038,44,1566,611,267
89,1234,481,317,527,142,660,126,653,510,132
90,894,317,180,467,332,270,356,126,173,27
91,356,510,59,653,99,126,301,317,516,60
92,270,750,708,71,872,132,612,173,964,1566
93,653,99,424,267,126,1519,44,59,516,317
94,515,238,316,173,317,27,1485,61,466,846
95,301,740,424,936,99,267,205,126,520,653
96,740,1566,301,226,728,372,613,229,1133,469
97,510,653,126,60,59,515,1100,356,660,643
98,100,332,522,180,99,52,747,356,238,7
99,27,317,240,515,527,132,650,173,264,316
100,173,317,264,356,180,650,27,332,126,254
101,1566,173,515,60,522,611,510,747,59,210
102,317,356,522,44,126,1566,173,708,958,254
103,180,173,1485,238,267,740,948,1566,650,685
104,180,301,173,126,44,24,89,99,317,271
105,317,527,515,142,132,1234,240,965,316,660
106,846,99,44,59,958,516,653,317,299,424
107,7,708,59,1566,317,527,958,132,462,0
108,226,180,750,263,229,173,740,467,27,301
109,337,240,100,965,466,317,1234,527,267,7
110,301,126,240,510,653,1234,317,515,356,846
111,356,317,510,126,481,132,1234,515,522,1100
112,747,100,943,1566,750,1166,325,459,1109,1097
113,462,180,127,454,99,510,771,301,612,126
