0,18,598,407,446,434,510,275,1274,213,431
1,479,529,18,513,525,431,495,844,1342,366
2,235,123,249,343,656,515,1120,248,937,1409
3,156,59,384,1431,581,526,113,55,247,419
4,519,613,689,246,174,302,493,635,671,57
5,749,1342,58,918,473,527,22,123,946,479
6,656,123,58,1372,1010,1427,671,314,788,654
7,18,510,479,407,493,434,500,1464,464,506
8,513,1152,1342,525,1612,528,431,501,98,18
9,184,123,18,513,312,366,202,478,1342,654
10,22,156,630,695,241,704,366,641,484,1308
11,526,128,196,47,59,54,21,161,151,514
12,1015,464,51,992,1135,1405,213,25,598,653
13,1038,577,1034,834,1419,1046,315,472,381,1342
14,122,154,286,1118,844,464,767,115,479,1569
15,1612,587,1342,431,850,463,18,631,419,482
16,477,1642,90,1464,891,630,1419,18,854,1204
17,136,202,1480,284,698,1342,419,310,132,99
18,47,434,1015,510,446,704,18,97,149,426
19,1118,353,27,1580,651,666,954,284,464,263
20,478,856,240,429,92,207,63,292,12,37
21,1008,199,37,999,63,678,315,1421,12,493
22,263,510,434,202,519,353,167,477,1015,464
23,1342,630,18,513,734,13,602,291,598,346
24,519,128,598,49,273,630,1342,477,434,510
25,18,312,513,204,53,169,525,1612,366,181
26,202,477,366,519,587,708,750,128,550,1057
27,227,18,204,528,525,446,345,88,407,27
28,630,1342,47,513,446,303,136,18,128,419
29,156,419,1342,1575,315,1190,142,587,581,630
30,315,149,1666,630,528,678,446,108,501,704
31,204,18,519,477,457,90,301,513,79,446
32,384,641,528,326,47,651,465,446,519,175
33,598,1034,1046,55,803,434,407,275,529,353
34,878,656,1431,202,132,1388,1168,890,850,447
35,331,926,327,1342,824,162,537,656,755,1427
36,18,1612,187,312,1431,478,431,458,248,155
37,651,826,1149,47,389,1136,1074,384,997,557
38,519,273,90,477,528,943,525,271,767,1152
39,92,47,689,1136,651,465,514,249,648,1309
40,477,746,1419,461,247,1015,128,648,695,57
41,169,199,852,856,173,603,1312,464,1552,1136
42,852,161,844,54,1274,484,681,124,407,519
43,269,231,1011,198,519,749,199,123,343,1015
44,431,630,513,598,501,18,1342,53,366,803
45,416,189,519,128,2,992,598,273,392,315
46,1190,314,275,1034,58,134,656,595,284,1342
47,417,302,496,246,631,596,599,1340,497,1011
48,1034,548,380,696,889,530,648,848,726,577
49,543,528,606,1392,90,89,164,82,446,601
50,465,442,269,325,264,519,48,27,514,483
51,528,82,384,210,288,446,844,513,525,315
52,169,1612,587,18,366,53,484,850,1057,30
53,156,119,59,349,883,1419,761,224,590,273
54,878,18,269,178,53,646,749,68,525,927
55,155,392,269,18,27,55,1372,332,173,199
56,477,156,273,172,204,175,519,119,276,590
57,477,519,204,90,493,84,1193,302,1548,1204
58,734,155,501,606,269,58,168,318,630,95
59,1308,863,315,704,734,314,1372,1011,224,156
60,1118,1015,442,51,346,122,1332,598,83,895
61,47,510,446,648,1464,92,63,208,1015,477
62,446,656,477,1279,1204,447,204,211,318,168
63,18,204,477,1642,749,482,878,630,22,1342
64,1342,154,476,731,66,207,94,484,198,1499
65,1073,68,269,173,196,82,198,185,156,482
66,641,59,60,156,224,172,41,525,528,384
67,844,462,525,1569,595,927,607,216,284,264
68,525,513,384,641,472,630,315,658,297,190
69,264,477,514,526,247,63,465,483,284,215
70,630,598,695,314,1227,346,58,4,793,146
71,484,281,4,300,184,491,421,54,856,419
72,749,178,222,18,918,22,58,149,97,695
73,156,198,269,1190,271,590,18,196,482,497
74,528,342,34,601,1204,275,284,844,446,581
75,1342,18,1190,207,1642,1464,595,653,1612,431
76,123,205,749,408,231,157,92,187,57,192
77,419,67,1342,670,156,1612,587,660,64,755
78,548,315,156,247,398,380,32,304,426,196
79,526,477,514,202,310,355,925,406,115,132
80,224,156,501,1308,630,318,1227,695,401,734
81,1015,128,329,1359,335,1342,398,263,1529,1205
82,1580,407,603,1552,734,169,859,122,852,53
83,528,519,434,844,530,264,210,513,154,97
84,1342,22,704,315,678,356,630,149,67,1073
85,247,581,384,156,446,803,284,55,1204,1575
86,755,173,169,1308,1612,1011,1342,1073,482,639
87,224,156,59,1419,1308,1264,752,1188,863,761
