0,38,1072,1524,686,855,631,875,348,824,557
1,242,241,989,1295,886,146,824,97,1669,709
2,357,296,306,515,104,747,1612,268,133,483
3,594,250,870,50,750,268,664,1580,457,358
4,322,648,330,918,349,310,268,1612,337,886
5,878,332,879,863,383,931,778,427,296,680
6,345,291,314,987,1016,342,361,349,1131,537
7,342,989,493,256,1216,954,824,322,1669,874
8,268,486,243,411,50,293,624,1580,49,1626
9,747,514,457,1109,458,855,1225,268,357,325
10,1669,930,284,288,1665,616,201,1017,643,104
11,594,1669,274,1580,250,97,303,664,870,527
12,930,1196,288,271,976,619,615,1017,968,960
13,242,532,241,306,709,743,104,1027,247,706
14,870,125,314,270,136,545,688,369,1365,749
15,299,288,271,603,416,1097,464,1072,1225,186
16,551,1563,457,709,639,339,67,879,989,12
17,330,541,1524,314,762,355,557,207,302,1184
18,686,583,750,308,136,258,924,687,7,689
19,322,244,342,493,1027,403,1580,1669,918,947
20,814,870,245,1133,629,270,186,673,434,45
21,323,151,288,875,372,1669,874,579,152,403
22,337,302,330,660,321,713,1563,1008,377,362
23,923,4,330,457,514,383,413,325,692,310
24,557,330,918,684,648,1016,1580,989,337,1524
25,1580,342,844,918,433,259,1669,1535,832,163
26,136,873,325,931,1013,314,220,1196,150,181
27,321,681,256,1563,689,285,1013,1669,253,686
28,1669,878,292,739,881,819,480,649,624,412
29,878,1669,1626,819,268,490,271,1662,653,546
30,1669,819,412,256,1524,878,515,222,343,881
31,1196,272,923,391,304,372,302,1090,581,496
32,624,346,1669,242,594,769,1011,1612,293,363
33,1669,594,1612,1524,1580,268,515,931,1563,1200
34,481,631,538,1072,1016,989,128,242,749,1410
35,1524,1563,1669,320,1072,1580,1196,318,288,128
36,1064,583,1524,291,551,1015,521,689,325,410
37,234,335,306,709,595,483,551,878,346,179
38,254,933,253,681,1669,1563,619,512,327,247
39,509,577,897,374,342,749,202,778,847,332
40,18,302,330,412,594,454,897,218,885,339
41,314,325,421,291,270,39,133,955,585,795
42,292,323,487,1669,681,256,878,871,895,281
43,594,633,750,681,417,1016,412,534,18,274
44,326,1535,1665,1662,1680,704,418,889,370,267
45,1535,303,353,870,157,1563,1662,1580,840,331
46,346,1669,284,59,624,686,818,1626,268,846
47,299,318,682,583,839,1535,331,513,324,750
48,760,314,270,622,534,976,950,291,1102,627
49,254,247,104,368,323,1669,277,300,741,532
